# A b Om H0
1.416109127894331188e+00 2.628278689148782021e+01 1.272543086542184398e-01 7.021641748878474232e+01
1.567279862843710792e+00 2.653267050841262886e+01 1.235985037352063942e-01 7.000661440024242665e+01
1.566743116429313076e+00 2.637549115332704730e+01 1.268854988466508182e-01 7.004438471337904559e+01
1.434774143805555902e+00 2.620000199477966163e+01 1.230352761775492382e-01 7.024623309414369032e+01
1.581127103925970001e+00 2.611281548518482154e+01 1.238894955260654851e-01 6.980307950522319516e+01
1.551186414545460801e+00 2.633377291848652391e+01 1.226525752496884086e-01 7.003638315118020330e+01
1.516722221988762165e+00 2.609814382006385003e+01 1.250571083595421185e-01 6.995349094907888343e+01
1.624671036106841715e+00 2.637511865570988334e+01 1.257691584595612699e-01 6.963644882966812588e+01
1.387109635416515552e+00 2.650106933090364691e+01 1.274834385710353346e-01 7.014423031497483407e+01
1.420995191288181969e+00 2.629540040475184526e+01 1.243646275914760818e-01 7.007290607324920018e+01
1.562402377195020842e+00 2.681743391916962693e+01 1.236905421212955158e-01 6.994170746424781271e+01
1.578808028095167737e+00 2.653351792439532986e+01 1.242740768097256726e-01 6.989763321722440992e+01
1.631674604534887107e+00 2.609946734627149567e+01 1.278238214159487518e-01 6.943243202601868802e+01
1.463750626274559430e+00 2.621065894761635207e+01 1.235460196696748086e-01 7.010909364513160824e+01
1.551484345829991174e+00 2.629377794255679746e+01 1.236798017205981703e-01 6.985392978845054301e+01
1.655721229736936584e+00 2.627995241718303276e+01 1.218649770183837105e-01 6.972191667266001502e+01
1.606307572272591244e+00 2.651242307478515770e+01 1.264674143269826356e-01 6.979764383307636422e+01
1.629987753968193287e+00 2.616807695522903998e+01 1.223706749533290533e-01 6.981819709263542961e+01
1.521001121261365441e+00 2.629205607637609177e+01 1.246304266042935482e-01 6.997314332890222488e+01
1.386792388610052829e+00 2.629511813938936271e+01 1.279519279481337868e-01 7.011569626808443445e+01
1.416109127894331188e+00 2.628278689148782021e+01 1.272543086542184398e-01 7.021641748878474232e+01
1.567279862843710792e+00 2.653267050841262886e+01 1.235985037352063942e-01 7.000661440024242665e+01
1.593258627880893563e+00 2.626277369327145195e+01 1.272686735367340449e-01 6.979448687547417762e+01
1.382514849276521796e+00 2.610481993386595434e+01 1.219896425653810845e-01 7.038290008976188972e+01
1.578686094625734837e+00 2.609811115218904831e+01 1.237841243647539169e-01 6.981242057775300225e+01
1.551417450157015709e+00 2.633409221557064939e+01 1.226374369473046816e-01 7.003686718328408745e+01
1.516722221988762165e+00 2.609814382006385003e+01 1.250571083595421185e-01 6.995349094907888343e+01
1.624671036106841715e+00 2.637511865570988334e+01 1.257691584595612699e-01 6.963644882966812588e+01
1.405384968641201660e+00 2.650427475533761879e+01 1.270893752471731475e-01 7.013027142323856822e+01
1.420995191288181969e+00 2.629540040475184526e+01 1.243646275914760818e-01 7.007290607324920018e+01
1.562402377195020842e+00 2.681743391916962693e+01 1.236905421212955158e-01 6.994170746424781271e+01
1.570781669866466279e+00 2.653967492898636849e+01 1.236339021029606161e-01 6.992681735973461343e+01
1.631210550165525186e+00 2.611834192203155425e+01 1.263236550747720011e-01 6.953855640256114157e+01
1.467207483299994619e+00 2.620696928858904684e+01 1.233278436829534225e-01 7.010124213177701336e+01
1.551484345829991174e+00 2.629377794255679746e+01 1.236798017205981703e-01 6.985392978845054301e+01
1.655721229736936584e+00 2.627995241718303276e+01 1.218649770183837105e-01 6.972191667266001502e+01
1.605739422412843176e+00 2.650155336327167532e+01 1.265023010805756409e-01 6.979750637942761671e+01
1.629987753968193287e+00 2.616807695522903998e+01 1.223706749533290533e-01 6.981819709263542961e+01
1.522372288120798611e+00 2.629213352769158618e+01 1.245876665172384185e-01 6.996778098098214116e+01
1.399004131638733828e+00 2.629320508054840388e+01 1.279115158820996745e-01 7.009669787602378221e+01
1.397697970641485599e+00 2.628115991868364887e+01 1.277148653038098491e-01 7.025911816277687194e+01
1.567279862843710792e+00 2.653267050841262886e+01 1.235985037352063942e-01 7.000661440024242665e+01
1.593258627880893563e+00 2.626277369327145195e+01 1.272686735367340449e-01 6.979448687547417762e+01
1.412166333716693867e+00 2.611239920638072221e+01 1.220352967590655063e-01 7.031523901731650028e+01
1.578686094625734837e+00 2.609811115218904831e+01 1.237841243647539169e-01 6.981242057775300225e+01
1.547053098898488077e+00 2.633635757065347605e+01 1.226697587526747873e-01 7.005004556150731787e+01
1.467907739805060174e+00 2.599314382798264589e+01 1.236465847311882804e-01 7.005490283833132992e+01
1.614909587834182148e+00 2.644445751156326452e+01 1.254433074420627237e-01 6.968430221889001075e+01
1.405384968641201660e+00 2.650427475533761879e+01 1.270893752471731475e-01 7.013027142323856822e+01
1.401318806509630699e+00 2.629564505489576476e+01 1.244678920918019099e-01 7.010592538165229826e+01
1.563286129625052201e+00 2.677839472274529342e+01 1.236956210312812748e-01 6.993469078635487790e+01
1.570781669866466279e+00 2.653967492898636849e+01 1.236339021029606161e-01 6.992681735973461343e+01
1.630415074222980154e+00 2.611309697316829315e+01 1.264683581671149637e-01 6.953260558086901710e+01
1.469524132586871090e+00 2.620470709567990752e+01 1.233373257020020791e-01 7.009524009928658472e+01
1.551484345829991174e+00 2.629377794255679746e+01 1.236798017205981703e-01 6.985392978845054301e+01
1.590555339974789817e+00 2.626886147440777819e+01 1.232443153476456277e-01 6.985529225187244151e+01
1.616007861316428151e+00 2.651189653181637595e+01 1.266044933389925686e-01 6.978201390247241420e+01
1.631557055513077392e+00 2.611827511091329512e+01 1.223556677396109987e-01 6.981093659568868759e+01
1.522372288120798611e+00 2.629213352769158618e+01 1.245876665172384185e-01 6.996778098098214116e+01
1.399004131638733828e+00 2.629320508054840388e+01 1.279115158820996745e-01 7.009669787602378221e+01
1.408259181113868497e+00 2.623783548407057609e+01 1.271028996486022189e-01 7.022839934616702351e+01
1.567279862843710792e+00 2.653267050841262886e+01 1.235985037352063942e-01 7.000661440024242665e+01
1.598469749368168547e+00 2.625447480495684260e+01 1.277873453099429013e-01 6.976566462434153948e+01
1.450966169602202260e+00 2.613909149295532330e+01 1.220081637467775176e-01 7.022071901391667836e+01
1.617303099575625014e+00 2.606645103991744250e+01 1.230321236453662537e-01 6.971816402033564941e+01
1.550987960892599826e+00 2.634340821041746494e+01 1.223639866919848246e-01 7.006316100468646368e+01
1.466851726799100142e+00 2.585492645607543594e+01 1.238486281705714342e-01 7.002854991676865382e+01
1.646406365115783199e+00 2.649639782044357261e+01 1.258995541671080465e-01 6.959527530162785069e+01
1.406875649543281037e+00 2.650234621382351818e+01 1.270947638160643822e-01 7.012745653337600515e+01
1.388860055994417753e+00 2.627785147695433920e+01 1.245331573586959117e-01 7.011338068934999512e+01
1.590250762488680358e+00 2.694337922319193979e+01 1.237986617334415756e-01 6.988851905989358215e+01
1.616223810623609758e+00 2.660487622166213839e+01 1.225022993948193945e-01 6.988187705838466002e+01
1.628881072275564224e+00 2.610298257329769811e+01 1.267474047272673932e-01 6.952112997038702247e+01
1.469524132586871090e+00 2.620470709567990752e+01 1.233373257020020791e-01 7.009524009928658472e+01
1.530857913450486718e+00 2.636501816997668968e+01 1.238827725649579298e-01 6.989647637701548888e+01
1.592205226453787814e+00 2.626829833965496874e+01 1.232118090741511074e-01 6.985257026117018597e+01
1.611979444218481383e+00 2.637835802014459574e+01 1.251334397515821706e-01 6.981311276770415475e+01
1.604228627494427295e+00 2.612142520896710707e+01 1.223030807122732488e-01 6.987294808238895882e+01
1.514991689596998370e+00 2.630967969432164821e+01 1.247086055174207869e-01 6.998718798428306798e+01
1.399004131638733828e+00 2.629320508054840388e+01 1.279115158820996745e-01 7.009669787602378221e+01
1.408259181113868497e+00 2.623783548407057609e+01 1.271028996486022189e-01 7.022839934616702351e+01
1.554973501915538403e+00 2.644962044641328092e+01 1.236291537273280228e-01 7.000930235597026297e+01
1.574289693105977106e+00 2.613244466089355100e+01 1.287395797414543630e-01 6.985161193925809187e+01
1.441218226794047652e+00 2.616800280006904700e+01 1.231156172117854747e-01 7.019745297188745781e+01
1.617303099575625014e+00 2.606645103991744250e+01 1.230321236453662537e-01 6.971816402033564941e+01
1.550987960892599826e+00 2.634340821041746494e+01 1.223639866919848246e-01 7.006316100468646368e+01
1.466851726799100142e+00 2.585492645607543594e+01 1.238486281705714342e-01 7.002854991676865382e+01
1.646406365115783199e+00 2.649639782044357261e+01 1.258995541671080465e-01 6.959527530162785069e+01
1.406875649543281037e+00 2.650234621382351818e+01 1.270947638160643822e-01 7.012745653337600515e+01
1.368424376575067658e+00 2.627881154328322211e+01 1.246659495459077616e-01 7.013959148298461344e+01
1.495539784683809215e+00 2.663039167426434872e+01 1.241440838240245870e-01 6.999426805480671021e+01
1.670751498562459858e+00 2.674309166321726750e+01 1.214991246730652980e-01 6.976843751809794014e+01
1.628881072275564224e+00 2.610298257329769811e+01 1.267474047272673932e-01 6.952112997038702247e+01
1.471755719648722760e+00 2.649679071314528045e+01 1.229103636071085803e-01 7.015092960165952718e+01
1.525389962330533589e+00 2.635300038574833437e+01 1.238359766854873339e-01 6.991483571505419548e+01
1.601773647430019931e+00 2.626317029814649828e+01 1.230263237425894274e-01 6.983588822459938683e+01
1.603560015778451309e+00 2.663852061989618036e+01 1.267908014465175259e-01 6.989601537077906812e+01
1.605663911571743707e+00 2.612057261782405959e+01 1.222679267440371087e-01 6.987034475034620584e+01
1.514991689596998370e+00 2.630967969432164821e+01 1.247086055174207869e-01 6.998718798428306798e+01
1.321747309898287703e+00 2.638041013085591757e+01 1.296127560111709764e-01 7.023169540666916077e+01
1.408259181113868497e+00 2.623783548407057609e+01 1.271028996486022189e-01 7.022839934616702351e+01
1.546246556827853835e+00 2.647616397510994091e+01 1.237047634466451884e-01 7.000709479556857673e+01
1.559400890841933673e+00 2.619959862111974402e+01 1.272465495115555068e-01 6.987086207174935737e+01
1.369917920059603000e+00 2.619270647596634660e+01 1.217357619549616493e-01 7.045441399864164111e+01
1.622914490000590737e+00 2.604046216897848254e+01 1.229808796175159147e-01 6.970543992903851915e+01
1.550987960892599826e+00 2.634340821041746494e+01 1.223639866919848246e-01 7.006316100468646368e+01
1.466851726799100142e+00 2.585492645607543594e+01 1.238486281705714342e-01 7.002854991676865382e+01
1.646340935308321596e+00 2.649634543341122139e+01 1.258992171944756100e-01 6.959540762920967438e+01
1.458862784927119183e+00 2.643669302061207915e+01 1.260055491465967015e-01 7.005034768714352822e+01
1.379575831681828291e+00 2.628275727449948107e+01 1.245253397111539401e-01 7.013492291202773288e+01
1.499433871550009512e+00 2.663289643571600962e+01 1.240852995083907562e-01 6.998924896271796570e+01
1.670751498562459858e+00 2.674309166321726750e+01 1.214991246730652980e-01 6.976843751809794014e+01
1.628881072275564224e+00 2.610298257329769811e+01 1.267474047272673932e-01 6.952112997038702247e+01
1.502659567590959977e+00 2.639200023699519093e+01 1.244393107015798888e-01 7.005217727748616596e+01
1.545319340984997014e+00 2.631880639959581103e+01 1.233069901808714341e-01 6.979441844847954712e+01
1.677002722392877399e+00 2.622285248395210289e+01 1.215679964023495679e-01 6.970473030597986508e+01
1.597729174301674826e+00 2.663756433930300460e+01 1.263363412892978821e-01 6.991280711513230983e+01
1.593212579575160381e+00 2.612465144186186805e+01 1.193333959706349007e-01 7.009391471608778090e+01
1.521815332993710079e+00 2.640003042457189508e+01 1.238718343991933313e-01 7.001406358505853689e+01
1.393293579878192467e+00 2.631493173068942681e+01 1.277618774975324556e-01 7.014063594955283065e+01
1.408259181113868497e+00 2.623783548407057609e+01 1.271028996486022189e-01 7.022839934616702351e+01
1.539027742007160970e+00 2.662793707697413836e+01 1.217611076363448175e-01 7.008185637640701771e+01
1.559400890841933673e+00 2.619959862111974402e+01 1.272465495115555068e-01 6.987086207174935737e+01
1.301659762974594292e+00 2.614305778349169174e+01 1.212684702951393051e-01 7.061017338457419612e+01
1.622914490000590737e+00 2.604046216897848254e+01 1.229808796175159147e-01 6.970543992903851915e+01
1.552053961940007332e+00 2.632518611969022970e+01 1.229826554686228590e-01 7.003879483675676454e+01
1.492307489729240100e+00 2.594972896469588264e+01 1.247832306708308858e-01 6.998517767844224124e+01
1.614858255850720514e+00 2.643919486830598942e+01 1.249253692210694905e-01 6.974345583599935594e+01
1.447411517797543068e+00 2.639169285066232717e+01 1.262538724434831006e-01 7.009063962203944698e+01
1.379575831681828291e+00 2.628275727449948107e+01 1.245253397111539401e-01 7.013492291202773288e+01
1.520041155698656388e+00 2.672218802801699411e+01 1.234032621662416312e-01 6.993519624389415412e+01
1.670751498562459858e+00 2.674309166321726750e+01 1.214991246730652980e-01 6.976843751809794014e+01
1.624099795398860957e+00 2.611453336626985688e+01 1.266128971006534598e-01 6.953931912860748810e+01
1.503287467917925113e+00 2.638148230927505011e+01 1.241265212221396019e-01 7.005550403824133809e+01
1.545319340984997014e+00 2.631880639959581103e+01 1.233069901808714341e-01 6.979441844847954712e+01
1.677002722392877399e+00 2.622285248395210289e+01 1.215679964023495679e-01 6.970473030597986508e+01
1.497447705955362585e+00 2.647930387678711739e+01 1.270356073077509584e-01 7.002456363244402837e+01
1.549013897795157746e+00 2.625514367024215190e+01 1.218255792281972422e-01 7.007354278447951401e+01
1.521815332993710079e+00 2.640003042457189508e+01 1.238718343991933313e-01 7.001406358505853689e+01
1.427119722826532211e+00 2.636207513759863730e+01 1.269512770982768324e-01 7.009847101083026644e+01
1.408259181113868497e+00 2.623783548407057609e+01 1.271028996486022189e-01 7.022839934616702351e+01
1.539027742007160970e+00 2.662793707697413836e+01 1.217611076363448175e-01 7.008185637640701771e+01
1.514851792011107312e+00 2.621086895668523553e+01 1.272042086385214987e-01 6.997624637236627620e+01
1.408224790389468462e+00 2.619134658854056497e+01 1.215084837833611958e-01 7.037898236505785121e+01
1.622914490000590737e+00 2.604046216897848254e+01 1.229808796175159147e-01 6.970543992903851915e+01
1.552053961940007332e+00 2.632518611969022970e+01 1.229826554686228590e-01 7.003879483675676454e+01
1.488032472924893712e+00 2.591996557785073918e+01 1.249022786337361246e-01 7.000056101055302804e+01
1.614858255850720514e+00 2.643919486830598942e+01 1.249253692210694905e-01 6.974345583599935594e+01
1.378741352862062230e+00 2.638399778053692657e+01 1.284523476823226651e-01 7.016131461465535324e+01
1.379457468384234442e+00 2.629711732757789378e+01 1.250823503891178856e-01 7.013866633711909060e+01
1.534593726326368035e+00 2.676078029854412321e+01 1.235455211247186297e-01 6.989021689657289471e+01
1.611085054600560840e+00 2.661846713908270701e+01 1.225427824137671345e-01 6.986915468135173057e+01
1.624099795398860957e+00 2.611453336626985688e+01 1.266128971006534598e-01 6.953931912860748810e+01
1.503287467917925113e+00 2.638148230927505011e+01 1.241265212221396019e-01 7.005550403824133809e+01
1.538708054510800505e+00 2.623937994067066981e+01 1.235546779851001975e-01 6.983087724643851857e+01
1.677002722392877399e+00 2.622285248395210289e+01 1.215679964023495679e-01 6.970473030597986508e+01
1.494423185280417288e+00 2.645638537169260829e+01 1.273197787401814940e-01 7.003550247531859441e+01
1.543621738919475961e+00 2.627502117644506896e+01 1.223682648847604082e-01 7.006978537994626777e+01
1.524402926333238595e+00 2.640262084604822945e+01 1.238362649515518527e-01 7.000827602992445975e+01
1.421386358663531801e+00 2.635408456296800850e+01 1.270886698624091038e-01 7.010561775969182463e+01
1.408249758881212177e+00 2.622509864303966154e+01 1.255701640410119002e-01 7.026965547737215445e+01
1.539027742007160970e+00 2.662793707697413836e+01 1.217611076363448175e-01 7.008185637640701771e+01
1.516823332265333724e+00 2.626442496352412093e+01 1.262607360616533891e-01 6.998695330398507508e+01
