# A b Om H0
1.626545005772566999e+00 2.847455319379635341e+01 2.587839438920205293e-01 6.981255701276074888e+01
1.673656773535778131e+00 2.636309993797645390e+01 2.720489557873379538e-01 6.964681320930641562e+01
1.387767714495458549e+00 2.766093839384297226e+01 2.707005844366932035e-01 7.031931652577502234e+01
1.307798359626305418e+00 2.695376654380227066e+01 2.755224231665033829e-01 7.043369658204642292e+01
1.436190183460366754e+00 2.717825401862905821e+01 2.693380626123767496e-01 7.015538749801058316e+01
1.548231074631386317e+00 2.714934251143908028e+01 2.591978865219055073e-01 6.984905954518393401e+01
1.561203061604252484e+00 2.697955281219226364e+01 2.629445509598191122e-01 6.992238285825852984e+01
1.578847253689834806e+00 2.706326343315818050e+01 2.662874407659715503e-01 6.982884530813987567e+01
1.287272182720639035e+00 2.559863383499241607e+01 2.722535745348664826e-01 7.032968107647096190e+01
1.566092959566436127e+00 2.669438568467385764e+01 2.667702417162867157e-01 6.997448069067999654e+01
1.387781906173776170e+00 2.694820360973985274e+01 2.736609781416599052e-01 7.024298272672750443e+01
1.594376425837196409e+00 2.732492162654530077e+01 2.762463351764240516e-01 7.003626619300636946e+01
1.437162495926954886e+00 2.740914827642510332e+01 2.617700435496177480e-01 6.995101356238171775e+01
1.547575972418321122e+00 2.711355738276009220e+01 2.666252620708280952e-01 7.003257775182571265e+01
1.326232431448748139e+00 2.734427582147431579e+01 2.659172767458447550e-01 7.036817199504791631e+01
1.414474166851313441e+00 2.685626930233773635e+01 2.697366904001630705e-01 7.005326663181011781e+01
1.620800373139618333e+00 2.845497881088303771e+01 2.590706408462488675e-01 6.982474890596779460e+01
1.673656773535778131e+00 2.636309993797645390e+01 2.720489557873379538e-01 6.964681320930641562e+01
1.387767714495458549e+00 2.766093839384297226e+01 2.707005844366932035e-01 7.031931652577502234e+01
1.307798359626305418e+00 2.695376654380227066e+01 2.755224231665033829e-01 7.043369658204642292e+01
1.359545964399415885e+00 2.744135144174919461e+01 2.684631004112242314e-01 7.031953386984264398e+01
1.548231074631386317e+00 2.714934251143908028e+01 2.591978865219055073e-01 6.984905954518393401e+01
1.561203061604252484e+00 2.697955281219226364e+01 2.629445509598191122e-01 6.992238285825852984e+01
1.578847253689834806e+00 2.706326343315818050e+01 2.662874407659715503e-01 6.982884530813987567e+01
1.287272182720639035e+00 2.559863383499241607e+01 2.722535745348664826e-01 7.032968107647096190e+01
1.565758569176256998e+00 2.668471449683307029e+01 2.667828997275096814e-01 6.997829893980615168e+01
1.445044871095755523e+00 2.701998839979621891e+01 2.684992218293847377e-01 7.010239484120883446e+01
1.594376425837196409e+00 2.732492162654530077e+01 2.762463351764240516e-01 7.003626619300636946e+01
1.437162495926954886e+00 2.740914827642510332e+01 2.617700435496177480e-01 6.995101356238171775e+01
1.539000888306618187e+00 2.731580373219445335e+01 2.665509186652512130e-01 7.005817615147937261e+01
1.424031245387422651e+00 2.718445914142184350e+01 2.647727190018570043e-01 7.018961346840575288e+01
1.433084273369884087e+00 2.690474934768482029e+01 2.704100848498335319e-01 7.005150801032985441e+01
1.620800373139618333e+00 2.845497881088303771e+01 2.590706408462488675e-01 6.982474890596779460e+01
1.673656773535778131e+00 2.636309993797645390e+01 2.720489557873379538e-01 6.964681320930641562e+01
1.389202409815315953e+00 2.767491672475439657e+01 2.705658679637704678e-01 7.031704222001894777e+01
1.301507423315365397e+00 2.682049870052115992e+01 2.788003405453459704e-01 7.045605794678334632e+01
1.314866542712909592e+00 2.746350366501071960e+01 2.669822430044368478e-01 7.037342907537107806e+01
1.521687484788463829e+00 2.716522039412267375e+01 2.549412652294067438e-01 6.987451441193763912e+01
1.571727411178433620e+00 2.694310334248546468e+01 2.630442032509460737e-01 6.991995365667352758e+01
1.590902204040266943e+00 2.712381743398195866e+01 2.660407754864982377e-01 6.980813863283707121e+01
1.341320752658159865e+00 2.585409285607834207e+01 2.705037267622725783e-01 7.025182987568867077e+01
1.561642969380113710e+00 2.682802882730213412e+01 2.666995778320935817e-01 6.999348471588237430e+01
1.452055495110633476e+00 2.694153723903142605e+01 2.682297788877955336e-01 7.007584400556278581e+01
1.559342155047916512e+00 2.723365599972734330e+01 2.749786431578850054e-01 7.003957686836945129e+01
1.437162495926954886e+00 2.740914827642510332e+01 2.617700435496177480e-01 6.995101356238171775e+01
1.546221006594957093e+00 2.736505584172289574e+01 2.663873542841431186e-01 7.005038880887281039e+01
1.442820926923408464e+00 2.691986396772880497e+01 2.616473941870344211e-01 7.012086739573321381e+01
1.433084273369884087e+00 2.690474934768482029e+01 2.704100848498335319e-01 7.005150801032985441e+01
1.599195371660641518e+00 2.827655666229676612e+01 2.603757430978337895e-01 6.985084752399322383e+01
1.634046788776926995e+00 2.653830062004753287e+01 2.703273599788038051e-01 6.969776315816260137e+01
1.389202409815315953e+00 2.767491672475439657e+01 2.705658679637704678e-01 7.031704222001894777e+01
1.327629490352751240e+00 2.693385047858049219e+01 2.755209455973756105e-01 7.035880538547317542e+01
1.325921382778166402e+00 2.745859025527223807e+01 2.665110906085730313e-01 7.033524517954741384e+01
1.475757049012154543e+00 2.723146262510364579e+01 2.576153046706252114e-01 6.998531251428028099e+01
1.595584798472121424e+00 2.690411709839467136e+01 2.627649958017082010e-01 6.987639546048350780e+01
1.591272675193556863e+00 2.710643548090280319e+01 2.657816067937128213e-01 6.981353888392139595e+01
1.370487390740955158e+00 2.612219132626792373e+01 2.702332381897640246e-01 7.023010236742634049e+01
1.621906361155846188e+00 2.709442359162319036e+01 2.656590521839610197e-01 6.992282114045902119e+01
1.442805567909839048e+00 2.682838901567134826e+01 2.723722547014691964e-01 7.011117543181534018e+01
1.549625409206190074e+00 2.723012314809279744e+01 2.742457505082613878e-01 7.005035107359184110e+01
1.437162495926954886e+00 2.740914827642510332e+01 2.617700435496177480e-01 6.995101356238171775e+01
1.492756281996919565e+00 2.724608166304405543e+01 2.690993283519503287e-01 7.013901890633466962e+01
1.367340006347614878e+00 2.692764452592936308e+01 2.610951850955957609e-01 7.024166144566477499e+01
1.433876180408085732e+00 2.690474626657069734e+01 2.703728283559170831e-01 7.005065464163696731e+01
1.599195371660641518e+00 2.827655666229676612e+01 2.603757430978337895e-01 6.985084752399322383e+01
1.652188910580115744e+00 2.644741942650758659e+01 2.704850428965049347e-01 6.964110460613292730e+01
1.375755507431130509e+00 2.804426230152785138e+01 2.710021003266894213e-01 7.036473231083400037e+01
1.285370595047520714e+00 2.642523985584815449e+01 2.789217280968170898e-01 7.038746839596463190e+01
1.388505147078244351e+00 2.716467615043004713e+01 2.688138934773656730e-01 7.021808163471986575e+01
1.475757049012154543e+00 2.723146262510364579e+01 2.576153046706252114e-01 6.998531251428028099e+01
1.536735971459817440e+00 2.670928487476329138e+01 2.650829647834775371e-01 6.997738423953424558e+01
1.591272675193556863e+00 2.710643548090280319e+01 2.657816067937128213e-01 6.981353888392139595e+01
1.436446854462977818e+00 2.637725528874560155e+01 2.690332060067920361e-01 7.014948750805767475e+01
1.621906361155846188e+00 2.709442359162319036e+01 2.656590521839610197e-01 6.992282114045902119e+01
1.458459330043800684e+00 2.683614811610305750e+01 2.713878948181083772e-01 7.008711987261713716e+01
1.549625409206190074e+00 2.723012314809279744e+01 2.742457505082613878e-01 7.005035107359184110e+01
1.437162495926954886e+00 2.740914827642510332e+01 2.617700435496177480e-01 6.995101356238171775e+01
1.492756281996919565e+00 2.724608166304405543e+01 2.690993283519503287e-01 7.013901890633466962e+01
1.367340006347614878e+00 2.692764452592936308e+01 2.610951850955957609e-01 7.024166144566477499e+01
1.433876180408085732e+00 2.690474626657069734e+01 2.703728283559170831e-01 7.005065464163696731e+01
1.599195371660641518e+00 2.827655666229676612e+01 2.603757430978337895e-01 6.985084752399322383e+01
1.652188910580115744e+00 2.644741942650758659e+01 2.704850428965049347e-01 6.964110460613292730e+01
1.375755507431130509e+00 2.804426230152785138e+01 2.710021003266894213e-01 7.036473231083400037e+01
1.443330911425624974e+00 2.670358805846093375e+01 2.729540451421259561e-01 7.008763316328830228e+01
1.335562389874829670e+00 2.730868785628114992e+01 2.684783579981495083e-01 7.033392780716047810e+01
1.463254777867228018e+00 2.713393130261657760e+01 2.614236788893930519e-01 7.000481843716652008e+01
1.548357525201445650e+00 2.661290975246124546e+01 2.646556486353071613e-01 6.994942068225114440e+01
1.660637110504747049e+00 2.708651201884034876e+01 2.647442964537968235e-01 6.967514946955513722e+01
1.438416529927909027e+00 2.597308657081054761e+01 2.680067743328411467e-01 7.022521421162292654e+01
1.635535738349974677e+00 2.718365319876748032e+01 2.658449934740585441e-01 6.991789196403398421e+01
1.458738506695550941e+00 2.685348416395915550e+01 2.708078079226353130e-01 7.008232852881998554e+01
1.549625409206190074e+00 2.723012314809279744e+01 2.742457505082613878e-01 7.005035107359184110e+01
1.385599937109127655e+00 2.748359051694493971e+01 2.610837907034026517e-01 7.001466400670162216e+01
1.520950124947780369e+00 2.758306793688384673e+01 2.672180100465316732e-01 7.018168255784323151e+01
1.381333911982647100e+00 2.675984451448520929e+01 2.578438580184391760e-01 7.020103011772472712e+01
1.433876180408085732e+00 2.690474626657069734e+01 2.703728283559170831e-01 7.005065464163696731e+01
1.603326388422688931e+00 2.815232009182582473e+01 2.609974639839538479e-01 6.985846884790495892e+01
1.641982048316833032e+00 2.680355508007489362e+01 2.685031883606208147e-01 6.968650968918578315e+01
1.376552840949017975e+00 2.799885160522505601e+01 2.701987830231885601e-01 7.033637909977306890e+01
1.425963632520133473e+00 2.654633027995992123e+01 2.742519148296167497e-01 7.011250862011463880e+01
1.335562389874829670e+00 2.730868785628114992e+01 2.684783579981495083e-01 7.033392780716047810e+01
1.463254777867228018e+00 2.713393130261657760e+01 2.614236788893930519e-01 7.000481843716652008e+01
1.582483019723480711e+00 2.640398444026349267e+01 2.659516416474531630e-01 6.992720664285623400e+01
1.673812286035531116e+00 2.710972852354348817e+01 2.642465431430733869e-01 6.965014077172898510e+01
1.436963676663160383e+00 2.627120565276890218e+01 2.687638810923513866e-01 7.016935740147209799e+01
1.635535738349974677e+00 2.718365319876748032e+01 2.658449934740585441e-01 6.991789196403398421e+01
1.458738506695550941e+00 2.685348416395915550e+01 2.708078079226353130e-01 7.008232852881998554e+01
1.549625409206190074e+00 2.723012314809279744e+01 2.742457505082613878e-01 7.005035107359184110e+01
1.385599937109127655e+00 2.748359051694493971e+01 2.610837907034026517e-01 7.001466400670162216e+01
1.459676983241970705e+00 2.777769517680555111e+01 2.688149225487261318e-01 7.025893083085810531e+01
1.453923308142768045e+00 2.688086652647898234e+01 2.601286472334445876e-01 7.012017771827500212e+01
1.433876180408085732e+00 2.690474626657069734e+01 2.703728283559170831e-01 7.005065464163696731e+01
1.491744021063888370e+00 2.807680697647062829e+01 2.655249098552172060e-01 7.009362130674576008e+01
1.564530853924734899e+00 2.715233788526677827e+01 2.689979561863738988e-01 6.987613901652323989e+01
1.376552840949017975e+00 2.799885160522505601e+01 2.701987830231885601e-01 7.033637909977306890e+01
1.400113160117806954e+00 2.560215345975191426e+01 2.784208513458493739e-01 7.000023608603335390e+01
1.235907476531113547e+00 2.745288202024535451e+01 2.740719664119881105e-01 7.059376783170583280e+01
1.463310838265591496e+00 2.712384417827907868e+01 2.613078656280565237e-01 7.000083675473040046e+01
1.582273300945487682e+00 2.640475283816920538e+01 2.659537876806368772e-01 6.992755208610904560e+01
1.591198231851428613e+00 2.703914966989390933e+01 2.663559266274706516e-01 6.978804446264508954e+01
1.428646117757404133e+00 2.634426514779478623e+01 2.671311591908456795e-01 7.017409299013851864e+01
1.635535738349974677e+00 2.718365319876748032e+01 2.658449934740585441e-01 6.991789196403398421e+01
1.450223930794680482e+00 2.681819941853329681e+01 2.704857304584514788e-01 7.008532427916613017e+01
1.549625409206190074e+00 2.723012314809279744e+01 2.742457505082613878e-01 7.005035107359184110e+01
1.385042560443459747e+00 2.748617077546398590e+01 2.610821835397678647e-01 7.001476318181714475e+01
1.471695871187360671e+00 2.833289190197604768e+01 2.694670784847242317e-01 7.029179025921162349e+01
1.417972618766989212e+00 2.674966756452775840e+01 2.548255286072151349e-01 7.014640823970832173e+01
1.433876180408085732e+00 2.690474626657069734e+01 2.703728283559170831e-01 7.005065464163696731e+01
1.539568697631735317e+00 2.757782734873713792e+01 2.659245219786332548e-01 6.994667816959737650e+01
1.564530853924734899e+00 2.715233788526677827e+01 2.689979561863738988e-01 6.987613901652323989e+01
1.375327293917076643e+00 2.800834819595122838e+01 2.702240719100730271e-01 7.033881462190431932e+01
1.421251603598558289e+00 2.583232018826542387e+01 2.778305643719063966e-01 7.000732147762168722e+01
1.266317410732329618e+00 2.745966988551007049e+01 2.714232372728107023e-01 7.047570377297863331e+01
1.474587075389699464e+00 2.713772858796641074e+01 2.629980861343254039e-01 7.000730536361574252e+01
1.685122692670661504e+00 2.644524776903214658e+01 2.651655681667031139e-01 6.976249938196774281e+01
1.617042390629016113e+00 2.714558963909754397e+01 2.662296594288528495e-01 6.972746820432925574e+01
1.421824651854877164e+00 2.634157932938134294e+01 2.671834376968029723e-01 7.018504007863883487e+01
1.647461663673928989e+00 2.725886127046974394e+01 2.651779397807997873e-01 6.991291478874266829e+01
1.465160149363691211e+00 2.684993787151429245e+01 2.777382787418843924e-01 7.005703509251426908e+01
1.582391906568285211e+00 2.732223141387379073e+01 2.753421041929130508e-01 7.005026513901022156e+01
1.385042560443459747e+00 2.748617077546398590e+01 2.610821835397678647e-01 7.001476318181714475e+01
1.471695871187360671e+00 2.833289190197604768e+01 2.694670784847242317e-01 7.029179025921162349e+01
1.346860114958355892e+00 2.665546671309223115e+01 2.493845309000997656e-01 7.028591370068318156e+01
1.242593302903746366e+00 2.708097806873885105e+01 2.747896975275297415e-01 7.026658248448454458e+01
1.566696219280255820e+00 2.784319790105542580e+01 2.616175176114605150e-01 6.990644475710412564e+01
1.600183116212864354e+00 2.699103698735222423e+01 2.687669150824160691e-01 6.978895549821788791e+01
1.466276221078737896e+00 2.757936093464505234e+01 2.686175146817234571e-01 7.016311790226663447e+01
1.420956583327218414e+00 2.591485673105522736e+01 2.757607311027366337e-01 7.001983553803927407e+01
1.266317410732329618e+00 2.745966988551007049e+01 2.714232372728107023e-01 7.047570377297863331e+01
1.476366133281096893e+00 2.719204070877466961e+01 2.602163038325605027e-01 6.999792032480353043e+01
1.651882707367634540e+00 2.670389356280671223e+01 2.653388895073333642e-01 6.980456006324482132e+01
1.713218442781601070e+00 2.680230652154392601e+01 2.646403221125718241e-01 6.948421949649176099e+01
1.422448477895287056e+00 2.637073066889529116e+01 2.673485308580074715e-01 7.017808385439860785e+01
1.647461663673928989e+00 2.725886127046974394e+01 2.651779397807997873e-01 6.991291478874266829e+01
1.465160149363691211e+00 2.684993787151429245e+01 2.777382787418843924e-01 7.005703509251426908e+01
1.582391906568285211e+00 2.732223141387379073e+01 2.753421041929130508e-01 7.005026513901022156e+01
1.388215235017174587e+00 2.734735958931109323e+01 2.623788986079412799e-01 7.001521127797353472e+01
1.410750494355351270e+00 2.888932632245601440e+01 2.662324942066949807e-01 7.042476556780707142e+01
1.346860114958355892e+00 2.665546671309223115e+01 2.493845309000997656e-01 7.028591370068318156e+01
1.256410862752869173e+00 2.709078838726062344e+01 2.748121605749868634e-01 7.025778616267727728e+01
